Label,Date,Confidence
2,0.09854014598540146,0.9916548728942871
2,0.12043795620437957,0.9992271661758423
2,0.23722627737226276,0.9999513626098633
2,0.24817518248175183,0.9997702240943909
2,0.2518248175182482,0.9999961853027344
2,0.25547445255474455,0.9984812140464783
2,0.2737226277372263,0.7178305983543396
2,0.2773722627737226,0.9999954700469971
2,0.28102189781021897,1.0
2,0.2846715328467153,0.9999786615371704
2,0.28832116788321166,0.9992289543151855
2,0.291970802919708,0.9979082345962524
2,0.2956204379562044,0.9995630383491516
2,0.29927007299270075,0.9912187457084656
2,0.3357664233576642,0.999890923500061
2,0.33941605839416056,0.9856715798377991
2,0.35036496350364965,0.9961642026901245
2,0.354014598540146,0.9998039603233337
2,0.35766423357664234,0.999995231628418
2,0.38686131386861317,1.0
2,0.3905109489051095,0.9999996423721313
2,0.39416058394160586,0.999891996383667
2,0.3978102189781022,0.9999994039535522
2,0.42700729927007297,0.9999953508377075
2,0.43795620437956206,0.9997342228889465
2,0.4635036496350365,0.9999985694885254
2,0.46715328467153283,1.0
2,0.4708029197080292,0.9999997615814209
2,0.4744525547445255,1.0
2,0.49635036496350365,0.9999783039093018
2,0.5291970802919708,0.9998818635940552
2,0.5437956204379562,0.9997504353523254
2,0.5620437956204379,0.9908357858657837
2,0.5656934306569343,0.9937000274658203
2,0.5693430656934306,0.9999994039535522
2,0.572992700729927,0.9995928406715393
2,0.5948905109489051,0.9999645948410034
2,0.5985401459854015,1.0
2,0.6021897810218978,0.9997339844703674
2,0.6058394160583942,0.910916805267334
2,0.6313868613138686,0.9994078874588013
2,0.6423357664233577,0.983876645565033
2,0.6678832116788321,0.9913881421089172
2,0.6715328467153284,0.9999426603317261
2,0.6788321167883211,0.9871277809143066
2,0.8686131386861314,0.9508494734764099
2,0.9562043795620438,0.8042699694633484
0,0.3029197080291971,0.9608858823776245
0,0.6496350364963503,0.6632084250450134
0,0.708029197080292,0.9230866432189941
0,0.7335766423357665,0.9167766571044922
0,0.7992700729927007,0.9928514957427979
0,0.8029197080291971,0.9957979321479797
0,0.8284671532846716,0.9955769777297974
0,0.8613138686131386,0.996117115020752
0,0.8905109489051095,0.9844359159469604
0,0.8941605839416058,0.9793633222579956
0,0.8978102189781022,0.9845214486122131
0,0.9197080291970803,0.9784737229347229
0,0.927007299270073,0.9925434589385986
0,0.9379562043795621,0.99608314037323
0,0.948905109489051,0.9991992115974426
0,0.9781021897810219,0.999840259552002
0,0.9854014598540146,0.9413711428642273
