Label,Date,Confidence
2,0.10989010989010989,0.9929026961326599
2,0.12087912087912088,0.9961997866630554
2,0.1282051282051282,0.8421487212181091
2,0.1391941391941392,0.9699417352676392
2,0.17216117216117216,0.783184826374054
2,0.17582417582417584,0.990326464176178
2,0.19413919413919414,0.9990739822387695
2,0.20512820512820512,0.9997816681861877
2,0.315018315018315,0.9923755526542664
2,0.336996336996337,0.9931261539459229
2,0.34065934065934067,0.9940733313560486
2,0.36996336996337,0.8193405270576477
2,0.3882783882783883,0.9595151543617249
2,0.41025641025641024,0.9861692190170288
2,0.4175824175824176,0.9933857321739197
2,0.5054945054945055,0.981866180896759
2,0.5311355311355311,0.9990448355674744
2,0.5347985347985348,0.9961729645729065
2,0.5384615384615384,0.9993970394134521
2,0.5567765567765568,0.9861217141151428
2,0.5604395604395604,0.9996364116668701
2,0.5677655677655677,0.998939573764801
2,0.6043956043956044,0.9947718977928162
2,0.6153846153846154,0.9999830722808838
2,0.6410256410256411,0.9994662404060364
2,0.6446886446886447,0.9999521970748901
0,0.07692307692307693,0.999752938747406
0,0.08058608058608059,0.9986969828605652
0,0.08791208791208792,0.999992847442627
0,0.0989010989010989,0.9988947510719299
0,0.10622710622710622,0.9988200068473816
0,0.11721611721611722,0.9982494711875916
0,0.13186813186813187,0.9878659844398499
0,0.13553113553113552,0.9999998807907104
0,0.14285714285714285,0.982864260673523
0,0.15384615384615385,0.9997473359107971
0,0.16117216117216118,0.9996755123138428
0,0.16483516483516483,0.9999961853027344
0,0.18315018315018314,0.9995521903038025
0,0.20146520146520147,0.9846649765968323
0,0.2087912087912088,0.9999936819076538
0,0.21245421245421245,0.9999110698699951
0,0.23076923076923078,0.9535042643547058
0,0.23809523809523808,0.9999982118606567
0,0.24175824175824176,0.9997380375862122
0,0.30036630036630035,0.9898707270622253
0,0.326007326007326,0.9973297119140625
0,0.32967032967032966,0.999980092048645
0,0.3516483516483517,0.998809814453125
0,0.3553113553113553,0.9999840259552002
0,0.358974358974359,0.9999985694885254
0,0.3772893772893773,0.9994001388549805
0,0.38095238095238093,0.996891438961029
0,0.39194139194139194,0.982921838760376
0,0.3956043956043956,0.9999716281890869
0,0.3992673992673993,0.9999527931213379
0,0.40293040293040294,0.9999831914901733
0,0.42124542124542125,0.9999998807907104
0,0.4249084249084249,0.9999997615814209
0,0.42857142857142855,1.0
0,0.43223443223443225,0.9999988079071045
0,0.45054945054945056,0.9999994039535522
0,0.4542124542124542,0.9999997615814209
0,0.45787545787545786,0.9995691180229187
0,0.47619047619047616,0.948470950126648
0,0.4945054945054945,0.9999991655349731
0,0.4981684981684982,0.9936508536338806
0,0.5238095238095238,0.9998273849487305
0,0.5421245421245421,0.872925341129303
0,0.5457875457875457,0.9999620914459229
0,0.5531135531135531,0.9939555525779724
0,0.5787545787545788,0.9999984502792358
0,0.5824175824175825,0.9999970197677612
0,0.5860805860805861,0.42993614077568054
0,0.6007326007326007,0.999983549118042
0,0.608058608058608,0.9999996423721313
0,0.6117216117216118,0.9895159006118774
0,0.63003663003663,1.0
0,0.6336996336996337,0.9999850988388062
0,0.6373626373626373,0.9999998807907104
0,0.6556776556776557,0.9999853372573853
0,0.6593406593406593,0.9999979734420776
0,0.663003663003663,0.9999998807907104
0,0.6666666666666666,0.890546441078186
0,0.684981684981685,0.9785022735595703
0,0.6886446886446886,0.9954990744590759
0,0.6923076923076923,0.9624035954475403
0,0.6959706959706959,0.9999687671661377
0,0.706959706959707,0.9983440637588501
0,0.717948717948718,0.9979932308197021
0,0.7289377289377289,0.9998294115066528
0,0.7362637362637363,0.9991042017936707
0,0.7472527472527473,0.9993751645088196
0,0.7509157509157509,0.9924919009208679
0,0.7655677655677655,0.9985541701316833
0,0.7692307692307693,0.9999310970306396
0,0.7728937728937729,0.9440280795097351
0,0.7765567765567766,0.9979375600814819
0,0.7985347985347986,0.9816833734512329
0,0.8095238095238095,0.9771966934204102
0,0.8315018315018315,0.9133730530738831
0,0.9743589743589743,0.9805253148078918
0,0.9816849816849816,0.9622083306312561
