Label,Date,Confidence
2,0.6483516483516484,0.9997087121009827
0,0.10256410256410256,0.9993953704833984
0,0.13186813186813187,0.9941510558128357
0,0.13553113553113552,0.9999512434005737
0,0.14285714285714285,0.973507821559906
0,0.16483516483516483,0.9994162321090698
0,0.1684981684981685,0.9989803433418274
0,0.17216117216117216,0.9999223947525024
0,0.20512820512820512,0.9705148339271545
0,0.2087912087912088,0.9999849796295166
0,0.2454212454212454,0.9972003698348999
0,0.2490842490842491,0.9987972974777222
0,0.27106227106227104,0.9987025260925293
0,0.2857142857142857,0.9919328093528748
0,0.29304029304029305,0.9936144351959229
0,0.315018315018315,0.9995793700218201
0,0.3333333333333333,0.9975534081459045
0,0.36996336996337,0.999889612197876
0,0.37362637362637363,0.9979557991027832
0,0.39194139194139194,0.999862790107727
0,0.45054945054945056,0.9505881667137146
0,0.47985347985347987,0.9998137354850769
0,0.5201465201465202,0.9913793802261353
0,0.5384615384615384,0.9996065497398376
0,0.575091575091575,0.9858457446098328
0,0.5934065934065934,0.9995324611663818
0,0.6153846153846154,0.9999954700469971
0,0.6190476190476191,0.9999959468841553
0,0.6373626373626373,0.9997014403343201
0,0.6593406593406593,0.9891703724861145
0,0.6776556776556777,0.993467390537262
0,0.7142857142857143,0.998766303062439
0,0.7362637362637363,0.9999020099639893
0,0.73992673992674,0.9894883036613464
0,0.7472527472527473,0.9989394545555115
0,0.7582417582417582,0.9880974888801575
0,0.7619047619047619,0.9999158382415771
0,0.7655677655677655,0.9996054768562317
0,0.7802197802197802,0.9999676942825317
0,0.8058608058608059,0.9992307424545288
0,0.8278388278388278,0.9995947480201721
0,0.8388278388278388,0.9999767541885376
0,0.8461538461538461,0.9999064207077026
0,0.8571428571428571,0.9956099390983582
0,0.8644688644688645,0.9999433755874634
0,0.8681318681318682,0.9913861751556396
0,0.8974358974358975,0.999800980091095
0,0.9010989010989011,0.9935092329978943
0,0.9084249084249084,0.983619749546051
0,0.9120879120879121,0.9996789693832397
0,0.9157509157509157,0.9965763688087463
0,0.9194139194139194,0.9965742826461792
0,0.9230769230769231,0.9981387853622437
0,0.9377289377289377,0.99839848279953
0,0.9560439560439561,0.998499870300293
0,0.967032967032967,0.992186427116394
0,0.978021978021978,0.9999628067016602
0,0.9816849816849816,0.9969710111618042
0,0.9853479853479854,0.9999819993972778
