Label,Date,Confidence
0,0.07749077490774908,0.9999998807907104
0,0.08118081180811808,0.9999998807907104
0,0.08487084870848709,0.9999998807907104
0,0.08856088560885608,0.9999998807907104
0,0.09225092250922509,0.9999997615814209
0,0.0959409594095941,0.9999995231628418
0,0.0996309963099631,0.9999992847442627
0,0.1033210332103321,0.9999990463256836
0,0.1070110701107011,0.9999988079071045
0,0.11070110701107011,0.9999979734420776
0,0.11439114391143912,0.999997615814209
0,0.11808118081180811,0.9999963045120239
0,0.12177121771217712,0.999990701675415
0,0.12546125461254612,0.9999704360961914
0,0.12915129151291513,0.9998124241828918
0,0.13284132841328414,0.9991068243980408
0,0.13653136531365315,0.9856390357017517
0,0.14022140221402213,0.9580962657928467
0,0.14391143911439114,0.8995497226715088
0,0.14760147601476015,0.8842804431915283
0,0.15129151291512916,0.8147945404052734
